target_id	length	replicate_1	replicate_2	replicate_3	replicate_4
ENSCGRG00015023926	2085	0	0	0	0
ENSCGRG00015023927	939	0	0	0	0
ENSCGRG00015023928	216	0	0	0	0
ENSCGRG00015023929	1158	15.580464	13.1615	13.0298	14.9297
ENSCGRG00015023932	1578	0	0	0	0
ENSCGRG00015023934	942	0	0	0	0
ENSCGRG00015023935	3638	16.430287	17.940103	16.270229	16.34762
ENSCGRG00015023936	3844	3.480929520832	3.651964	3.9368	3.806716000231
ENSCGRG00015023937	843	0	0	0	0.0522142
ENSCGRG00015023938	2007	0.0323195	0.0394324	0	0
ENSCGRG00015023939	1159	22.6296	23.8423	23.0041	22.8529
ENSCGRG00015023940	843	0	0	0	0.0522142
ENSCGRG00015023941	2682	14.58463	13.85444	14.62762	13.11876
ENSCGRG00015023942	1726	10.62938	9.462338	10.08968	11.00563
ENSCGRG00015023945	375	0	0	0	0
ENSCGRG00015023946	2081	15.6868	15.6612	17.3473	18.8784
ENSCGRG00015023948	513	234.747	246.257	270.524	271.722
ENSCGRG00015023949	444	0.66382	0	2.03414	0
ENSCGRG00015023951	10005	0	0	0	0
ENSCGRG00015023952	930	0	0	0	0
ENSCGRG00015023953	1938	86.1331	87.9145	92.2336	91.4741
ENSCGRG00015023956	528	0	0	0	0
ENSCGRG00015023957	1863	387.63777	379.84458	419.16123	353.11108
ENSCGRG00015023958	4020	0	0	0	0
ENSCGRG00015023959	1747	0.189786	0.3597513	0.160086	0.0938647
ENSCGRG00015023960	1701	0	0.234439	0	0
ENSCGRG00015023961	1149	0	0	0	0
ENSCGRG00015023962	942	0	0	0	0
ENSCGRG00015023963	930	0	0	0	0
ENSCGRG00015023964	4283	3.1102758	3.7965159	3.927938	3.19987875049
ENSCGRG00015023965	1284	0	0	0	0
ENSCGRG00015023966	5450	5.69738	6.01146	5.81068	5.95938
ENSCGRG00015023967	5613	20.255842	20.928341	20.079555	19.468313
ENSCGRG00015023969	1451	2.4155	3.63324	2.7332	2.11783
ENSCGRG00015023970	1386	0	0.0609671	0	0.163817
ENSCGRG00015023971	933	0	0	0	0.0907234
ENSCGRG00015023972	939	0	0	0	0
ENSCGRG00015023973	1863	3.45121	4.33797	3.53817	3.5396
ENSCGRG00015023976	472	0	0	0	0
ENSCGRG00015023977	3039	26.0666	25.9157	26.3123	26.6682
ENSCGRG00015023979	2953	11.3093	10.2995	11.7682	11.4974
ENSCGRG00015023980	1399	57.4268	64.3928	63.1424	59.4813
ENSCGRG00015023982	2655	9.50595	10.1421	9.95707	9.75713
ENSCGRG00015023983	2051	25.3478	28.8907	23.9577	26.1907
ENSCGRG00015023984	1158	44.4309	46.2119	45.884	43.7756
ENSCGRG00015023986	969	0	0	0	0
ENSCGRG00015023987	925	44.962104	46.62409	47.52009	47.42963
ENSCGRG00015023988	1962	6.46859	6.02976	7.18954	5.94519
ENSCGRG00015023989	1518	19.899836	19.5134	20.2561	17.6632
ENSCGRG00015023990	939	0	0	0.0772592	0
ENSCGRG00015023991	1020	23.55458	20.28348	23.64133	19.75704
ENSCGRG00015023992	1355	25.88685	25.697100301879	29.5109	28.44844
ENSCGRG00015023993	1197	0	0	0	0.065485
ENSCGRG00015023994	942	0.165048	0	0	0
ENSCGRG00015023995	417	0	0	0	0
ENSCGRG00015023996	399	0	0	0	0
ENSCGRG00015023997	957	0	0	0	0
ENSCGRG00015023998	504	0	0	0	0
ENSCGRG00015024000	1422	9.61114	8.45076	9.21734	10.3215
ENSCGRG00015024001	4614	11.5035	13.406706	13.1524	13.1766
ENSCGRG00015024002	939	0	0	0	0
ENSCGRG00015024003	888	0	0	0.0835036	0
ENSCGRG00015024004	2152	14.22135	14.53767	16.5126	13.4248870479076
ENSCGRG00015024005	3939	8.43456	9.52507	8.52494	10.4191
ENSCGRG00015024006	1251	89.1501	89.7254	91.1911	87.505
ENSCGRG00015024007	2925	3.37101	4.19672	3.80418	2.97072
ENSCGRG00015024008	954	0	0	0	0
ENSCGRG00015024010	969	0	0.0962701	0.0740048	0
ENSCGRG00015024011	945	0	0	0	0
ENSCGRG00015024012	1755	9.02333	10.3107	10.3973	9.9781
ENSCGRG00015024013	1126	42.4874	42.6022	39.6984	48.203
ENSCGRG00015024014	954	0	0	0	0
ENSCGRG00015024016	954	0	0	0	0
ENSCGRG00015024018	1953	29.013	30.186	27.6081	29.4456
ENSCGRG00015024019	2139	56.3801	57.1818	54.7288	57.3361
ENSCGRG00015024020	1146	22.5151	22.8741	24.6445	24.222
ENSCGRG00015024021	6531	0	0	0	0
ENSCGRG00015024022	1245	0	0	0	0
ENSCGRG00015024023	2556	5.830813	6.526623	4.779697	6.514081
ENSCGRG00015024024	960	0	0	0	0
ENSCGRG00015024026	4301	26.6467396	28.663687318102	28.5793362	27.603507
ENSCGRG00015024027	972	0	0	0	0
ENSCGRG00015024028	840	0	0	0	0
ENSCGRG00015024029	936	0	0	0	0
ENSCGRG00015024030	951	0	0	0	0
ENSCGRG00015024031	933	0	0	0	0
ENSCGRG00015024032	948	0	0	0	0
ENSCGRG00015024033	1446	0	0	0.0442695	0
ENSCGRG00015024034	1101	0	0	0.124815	0
ENSCGRG00015024037	960	0	0	0	0
ENSCGRG00015024038	2175	3.80414	4.57111	4.27849	4.03043
ENSCGRG00015024039	1476	0	0	0	0
ENSCGRG00015024040	936	0	0	0	0
ENSCGRG00015024041	1768	8.12227	9.81178	8.04417	7.44
ENSCGRG00015024042	945	0	0	0	0
ENSCGRG00015024043	5666	17.321978	17.969231673	18.636214	18.396224
ENSCGRG00015024044	1362	36.916725	37.75177	35.504802	35.571916
ENSCGRG00015024045	1433	30.03552	31.66216	29.29944	25.68272
ENSCGRG00015024046	573	1.92706	1.67959	1.96068	2.44762
ENSCGRG00015024047	534	0	0	0	0
ENSCGRG00015024048	4202	3.729019	3.507879	3.454082	3.540264
ENSCGRG00015024049	945	0	0	0	0
ENSCGRG00015024050	933	0	0	0	0.0907234
ENSCGRG00015024051	1210	24.57194	21.742194	25.182599	21.507147
ENSCGRG00015024052	2457	12.1211	13.7036	15.1798	12.1028
ENSCGRG00015024053	4545	0.28849822815139	0.01656503757878	0.02517323043597	0.01484153889568
ENSCGRG00015024056	273	2670.24	2577.46	2714.37	2481.5
ENSCGRG00015024057	1479	8.71647	9.99708	6.69435	9.94448
ENSCGRG00015024058	645	12.866	12.683	12.6731	11.9809
ENSCGRG00015024059	510	0	0	0	0.228872
ENSCGRG00015024060	399	0	0	1.22386	0
ENSCGRG00015024061	3315	10.6127818	11.7546518	11.96055	11.1670356
ENSCGRG00015024062	2213	11.3932	11.8244	12.1018	13.059
ENSCGRG00015024063	942	0	0	0	0
ENSCGRG00015024064	870	0	0	0	0
ENSCGRG00015024065	2862	10.5964	10.108	10.5582	9.24581
ENSCGRG00015024066	423	0	0	0	0
ENSCGRG00015024068	2445	25.4118	29.0109	23.2935	29.6659
ENSCGRG00015024069	942	0	0	0	0
ENSCGRG00015024070	1476	0	0	0	0.0506024
ENSCGRG00015024071	1065	34.0772	31.9401	33.1842	33.0144
ENSCGRG00015024072	930	0	0	0	0
ENSCGRG00015024073	2350	21.3763	21.3809	20.8586	20.6614
ENSCGRG00015024075	960	0	0	0	0
ENSCGRG00015024076	933	0	0	0	0
ENSCGRG00015024078	966	0	0	0	0
ENSCGRG00015024080	867	0	0	0	0
ENSCGRG00015024081	4812	1.927171	1.580957	2.22166	2.17507
ENSCGRG00015024082	933	0	0	0	0
ENSCGRG00015024083	3167	25.136486	24.911993	21.916888	23.449788
ENSCGRG00015024085	933	0	0	0	0
ENSCGRG00015024089	2683	6.77090874	8.012041	9.10569	8.972772
ENSCGRG00015024090	930	0	0	0	0
ENSCGRG00015024091	1476	0	0	0	0
ENSCGRG00015024092	1707	3.86138	4.32663	3.84676	3.40709
ENSCGRG00015024093	1734	177.694	176.214	186.362	183.384
ENSCGRG00015024094	1899	11.8145	11.7637	11.1505	12.6077
ENSCGRG00015024095	1521	0	0	0	0
ENSCGRG00015024096	729	0	0	0	0.205878
ENSCGRG00015024097	2031	78.6661	79.484	82.5921	76.5523
ENSCGRG00015024098	930	0	0	0	0
ENSCGRG00015024099	2665	8.0101	8.46456	7.14192	6.19507
ENSCGRG00015024100	2139	23.08793	19.79775	21.95904	21.62843
ENSCGRG00015024102	1974	0	0	0	0
ENSCGRG00015024103	933	0	0	0	0
ENSCGRG00015024104	2266	5.392591	5.64505	5.894182	5.33415
ENSCGRG00015024105	1683	6.500376	6.774146	5.888804	7.817175
ENSCGRG00015024106	933	0	0	0	0
ENSCGRG00015024107	2488	20.211871	21.1778	19.0486	18.8613
ENSCGRG00015024108	2918	0.0646703175599	0.0790163	0.0601245201379	0.0471932371713
ENSCGRG00015024109	942	0	0	0	0
ENSCGRG00015024110	1080	0	0	0	0
ENSCGRG00015024111	291	0	0	0	0
ENSCGRG00015024113	936	0	0	0	0
ENSCGRG00015024115	942	0.0825239	0.100017	0	0
ENSCGRG00015024116	1476	0	0	0	0
ENSCGRG00015024117	2147	54.8527	54.0539	53.7434	59.3512
ENSCGRG00015024118	1884	2.85049	2.37432	2.61934	3.11435
ENSCGRG00015024119	2428	0.0781611	0.0318141	0.193817	0.142504
ENSCGRG00015024121	3033	14.0137465592	14.751497	14.075887	15.01836
ENSCGRG00015024122	1786	11.7626	11.501	11.3218	11.0698
ENSCGRG00015024123	2005	13.534458	14.955411	14.31262	13.115042
ENSCGRG00015024124	1794	38.4527	36.8369	40.4981	37.3747
ENSCGRG00015024125	957	0	0	0	0
ENSCGRG00015024127	5651	17.43067	17.62115	17.23945	18.85031
ENSCGRG00015024128	1476	0	0	0	0
ENSCGRG00015024129	1914	60.88956	58.52376	61.51187	67.94601
ENSCGRG00015024130	975	0	0	0	0
ENSCGRG00015024132	2616	0	0	0	0.028396500531336
ENSCGRG00015024133	420	0.918718	0.371128	0.2988	0.329875
ENSCGRG00015024134	975	0	0	0	0
ENSCGRG00015024135	2157	8.31313	8.06874	7.08035	8.81041
ENSCGRG00015024136	1107	0	0	0	0
ENSCGRG00015024137	285	0	0.737766	0	0
ENSCGRG00015024140	678	32.2603	29.389	33.6302	32.1414
ENSCGRG00015024141	3603	0	0	0	0
ENSCGRG00015024144	1485	0	0	0	0
ENSCGRG00015024145	270	0	0	0	0
ENSCGRG00015024146	1902	0	0	0	0
ENSCGRG00015024147	1486	3.40507	3.53045	2.91219	4.26645
ENSCGRG00015024148	2916	0	0	0	0
ENSCGRG00015024149	315	0	0	0	0
ENSCGRG00015024150	939	0	0	0	0
ENSCGRG00015024152	5188	20.009919	19.30906281	19.320123	19.6478882
ENSCGRG00015024154	1815	12.9595	14.7408	12.7656	11.6975
ENSCGRG00015024156	903	107.967	108.729	101.967	96.019
ENSCGRG00015024158	780	0.107929	0.130374	0.201389	0
ENSCGRG00015024159	1821	3.10992	3.35142	3.36417	2.6861
ENSCGRG00015024160	2329	20.696971	22.19647	20.748407	20.22282
ENSCGRG00015024161	1437	10.75387	7.52099	9.31504	10.03985
ENSCGRG00015024163	1446	126.68625	125.6273	132.56107	131.800081
ENSCGRG00015024165	291	0	0	0	0
ENSCGRG00015024167	1485	0	0	0	0
ENSCGRG00015024169	2823	0	0	0	0
ENSCGRG00015024170	4025	26.33313	27.35511	26.87871	28.49978
ENSCGRG00015024171	720	0.243398	0	0.113566	0
ENSCGRG00015024173	2188	28.09	30.2459	29.6114	30.8423
ENSCGRG00015024174	5445	0	0	0	0
ENSCGRG00015024175	4299	28.3812	29.801963	27.561871	27.78155
ENSCGRG00015024177	611	0.157641	0.189285	0.147021	0.169572
ENSCGRG00015024178	2236	54.701758	55.642958	54.029727	55.2219
ENSCGRG00015024179	2235	1.50224077	1.28845000250319	1.281219	1.250211
ENSCGRG00015024180	159	0	0	0	0
ENSCGRG00015024181	2534	237.73	233.423	242.948	239.148
ENSCGRG00015024184	1356	119.89729	118.568732	127.762666	123.444056
ENSCGRG00015024186	1626	10.4929	10.8235	12.57	11.1379
ENSCGRG00015024187	639	0	0	0	0
ENSCGRG00015024189	1593	0.0423307	0.103156	0.315131	0.138598
ENSCGRG00015024192	2573	5.07997	6.499485	5.640788	6.11957
ENSCGRG00015024193	1515	0	0	0	0
ENSCGRG00015024194	4241	0.658656	0.465379	0.587494	0.428785
ENSCGRG00015024195	2832	0	0	0.0408464	0.0465107
ENSCGRG00015024196	2408	57.016849	63.19893	59.915928	57.23759
ENSCGRG00015024197	2253	6.34757	6.50332	6.77282	6.47666
ENSCGRG00015024198	1845	0.142462	0.0434346	0.0331326	0.155631
ENSCGRG00015024199	1446	0	0	0	0
ENSCGRG00015024200	1732	6.09654	7.24531	6.02896	6.49001
ENSCGRG00015024201	393	0	0	0	0
ENSCGRG00015024202	1413	0	0.0595531	0	0.10668
ENSCGRG00015024203	564	0	0	0	0
ENSCGRG00015024204	585	0	0	0	0
ENSCGRG00015024205	1663	0	0	0	0
ENSCGRG00015024206	228	1623.45	1488.06	1446.03	1553.28
ENSCGRG00015024208	1982	5.629081	5.420037	6.020422	5.603951
ENSCGRG00015024209	5514	10.293136	11.617023	10.898411	10.72172
ENSCGRG00015024211	1290	0	0	0	0
ENSCGRG00015024213	862	16.375525	11.56077	18.5268	15.61291
ENSCGRG00015024214	1570	27.3076	27.1825	27.7771	28.8601
ENSCGRG00015024215	702	2.4125	1.0571	0.978231	1.08904
ENSCGRG00015024216	507	0	0	0	0
ENSCGRG00015024217	1779	0	0	0	0
ENSCGRG00015024218	1452	0	0	0	0
ENSCGRG00015024219	2964	0.793063	1.21965	0.982776	0.894579
ENSCGRG00015024220	6796	10.261742	10.879761	11.280616	12.155717
ENSCGRG00015024221	1967	6.622374	7.555314	7.243892	7.944743
ENSCGRG00015024222	1882	54.460895	55.33905	55.93745	57.15045
ENSCGRG00015024223	2894	19.74382	19.806881	20.202829	20.399299
ENSCGRG00015024224	1668	1.140646	1.508274	1.607105	1.418779
ENSCGRG00015024227	2307	8.85674	10.0717	10.2121	10.9539
ENSCGRG00015024228	441	0	0.32714	0.255825	0
ENSCGRG00015024229	3556	11.149513	11.1579	12.181036	11.467965
ENSCGRG00015024230	783	110.006	114.217	106.633	108.314
ENSCGRG00015024231	909	0	0	0	0
ENSCGRG00015024232	3096	0	0	0	0
ENSCGRG00015024233	1437	1.48566	1.7505	1.299949	1.30657
ENSCGRG00015024236	1752	0	0	0	0
ENSCGRG00015024237	1758	0.527507	0.551263	0.631	0.699548
ENSCGRG00015024239	4269	11.3505	12.5543	11.9775	13.7201
ENSCGRG00015024240	1476	0	0.0564956	0.0431783	0
ENSCGRG00015024241	912	0	0	0	0
ENSCGRG00015024242	2866	136.485627	141.445058	132.580494	143.190911
ENSCGRG00015024243	1843	39.36094	41.92473	42.52604	42.99443
ENSCGRG00015024244	372	0	0	0	0
ENSCGRG00015024246	1737	0	0	0	0
ENSCGRG00015024247	2103	3.76863	4.86079	5.18646	5.59369
ENSCGRG00015024248	612	0	0	0	0
ENSCGRG00015024249	1506	3.39585	3.86032	3.07619	2.22279
ENSCGRG00015024250	936	0	0	0	0
ENSCGRG00015024251	918	0	0	0	0
ENSCGRG00015024253	1620	0.0414925	0.0505622	0.03861	0.04529
ENSCGRG00015024254	378	97.4703	100.458	89.7943	86.0647
ENSCGRG00015024255	1782	0	0	0.0345032	0
ENSCGRG00015024256	3567	0.0170899	0.0208934	0.0158854	0
ENSCGRG00015024257	1691	11.90975	12.42505	13.47107	12.84686
ENSCGRG00015024258	909	0	0	0	0
ENSCGRG00015024259	2529	0	0	0	0
ENSCGRG00015024260	1793	4.387446	5.424975	5.114136	5.291481
ENSCGRG00015024261	165	0	0	0	0
ENSCGRG00015024262	2943	0.126356	0.231594	0.195786	0.138322
ENSCGRG00015024263	2397	32.008	33.8224	34.164	32.7573
ENSCGRG00015024265	909	0	0	0	0
ENSCGRG00015024268	5226	0.0683081	0.111433	0.169275	0.162241
ENSCGRG00015024270	1077	0.896356	1.00459	0.513909	1.19949
ENSCGRG00015024274	1592	241.127	260.456	248.037	270.052
ENSCGRG00015024275	1871	160.81371	161.9068	158.54272	175.8866
ENSCGRG00015024277	1939	44.49651	46.446265	43.96338	47.91995
ENSCGRG00015024278	2438	11.6186	10.7991	11.431	12.5114
ENSCGRG00015024279	1503	190.534	211.112	199.547	207.412
ENSCGRG00015024280	1881	100.961	98.0359	102.149	106.235
ENSCGRG00015024281	909	0	0	0	0
ENSCGRG00015024282	1812	0	0	0	0
ENSCGRG00015024284	1020	0	0	0	0
ENSCGRG00015024285	3664	0	0.0202999	0	0
ENSCGRG00015024286	549	0	0	0	0
ENSCGRG00015024287	3984	1.16821	1.0980298	1.0584477	0.7202499
ENSCGRG00015024288	3724	86.8583000005751	89.98490210266	86.6694	97.1564
ENSCGRG00015024290	270	0	0.824019	0	0
ENSCGRG00015024292	1868	4.9664	5.958436	5.624935	4.897215
ENSCGRG00015024293	1263	20.12982	19.532253	19.182931	19.036908
ENSCGRG00015024294	840	9.49701	9.02591	11.7487	9.55115
ENSCGRG00015024297	1746	0.493774	0.509375	0.671431	0.539235
ENSCGRG00015024298	2229	0.143411	0.350114	0.293419	0.188186
ENSCGRG00015024299	495	0	0	0	0
ENSCGRG00015024300	2743	7.55442	8.48935	8.50657	7.77776
ENSCGRG00015024301	186	0	2.60446	0	0
ENSCGRG00015024302	2575	8.477922306682	9.840604	8.634611	7.784093
ENSCGRG00015024303	5686	3.88678	3.6914187	4.2185792	4.1176344
ENSCGRG00015024304	564	49.3064	49.3422	49.4937	45.2211
ENSCGRG00015024305	612	0	0.201347	0	0
ENSCGRG00015024306	1955	37.315564	40.54349	38.63213	39.55819
ENSCGRG00015024307	1044	0.0718396	0	0.0669389	0.156156
ENSCGRG00015024308	1676	6.41863	6.94132	7.50838	9.494063
ENSCGRG00015024309	7292	1.326253	1.6748371726	1.520855	1.7476700001115
ENSCGRG00015024310	441	72.7575	70.6623	64.9795	63.5944
ENSCGRG00015024312	918	0.342051	0.103601	0.398585	0.368512
ENSCGRG00015024313	2139	0	0	0	0.0328574
ENSCGRG00015024314	909	0	0.315041	0	0.378619
ENSCGRG00015024315	565	111.048	100.112	104.881	110.798
ENSCGRG00015024316	3589	11.4765	11.4779	10.9043	11.1016
ENSCGRG00015024317	411	148.382	144.632	140.813	175.018
ENSCGRG00015024318	1974	34.498011	35.983767	35.967004	38.265133
ENSCGRG00015024319	770	99.858662	117.403608	85.836339	134.857259
ENSCGRG00015024320	795	0	0	0	0
ENSCGRG00015024321	2304	69.4796	73.7216	75.9419	73.824
ENSCGRG00015024322	396	0	0.396409	0	0.672708
ENSCGRG00015024323	909	0	0	0	0
ENSCGRG00015024326	393	1.54832	1.37614	0.700574	0.854543
ENSCGRG00015024327	1535	7.96517	7.70826	8.73055	9.46328
ENSCGRG00015024328	1064	43.7878	44.652	46.3459	43.6415
ENSCGRG00015024329	2774	3.504836	2.996327	2.677076	3.346921
ENSCGRG00015024330	2271	74.5706721758614	77.3418324656868	73.922551098442	74.676525201659
ENSCGRG00015024332	381	72.397	87.4103	88.7397	86.2198
ENSCGRG00015024334	1509	43.9621	47.928	50.8262	54.673
ENSCGRG00015024335	4355	29.16311	31.73184	30.08684	31.04672
ENSCGRG00015024337	411	6.19126	9.91186	4.53888	3.62568
ENSCGRG00015024338	2282	85.988974	82.51671	83.13177	83.450234
ENSCGRG00015024339	717	0	0	0	0
ENSCGRG00015024340	393	7.16098	6.19262	7.53117	6.8555
ENSCGRG00015024341	393	7.16098	6.19262	7.53117	6.8555
ENSCGRG00015024342	2383	30.73579	31.497177	31.355961	31.05176
ENSCGRG00015024344	993	20.96372	22.34031	23.62994	22.51265
ENSCGRG00015024345	891	0.0891445	0	0	0
ENSCGRG00015024347	276	0	0	0	0
ENSCGRG00015024348	1410	2.50358	2.36653	2.73859	2.93151
ENSCGRG00015024349	411	11.8197	13.3507	18.5589	15.6343
ENSCGRG00015024351	3454	7.89963	7.88289	6.84715	7.16097
ENSCGRG00015024352	4326	19.814834	22.202164	22.8536302	19.93338
ENSCGRG00015024353	312	4.68969	6.16234	6.30359	4.50767
ENSCGRG00015024355	1776	12.7708	12.8474	12.4703	14.5987
ENSCGRG00015024356	1275	0	0.0675622	0	0
ENSCGRG00015024357	1524	17.40847	21.016776	18.675776	19.13227
ENSCGRG00015024361	411	0.623456	0	0.289738	0
ENSCGRG00015024362	411	3.81001	5.66392	5.87599	6.77586
ENSCGRG00015024364	2488	70.4819	72.2644	71.0787	72.727
ENSCGRG00015024365	1113	14.9939	13.9598	15.2596	16.1656
ENSCGRG00015024367	381	1.87557	4.01374	4.19242	2.80716
ENSCGRG00015024368	1890	61.9356	62.5809	61.5829	66.799
ENSCGRG00015024369	1864	4.410993	3.13343000156693	4.19829	3.545889
ENSCGRG00015024370	6577	4.67345	4.35628	4.97277	4.52067
ENSCGRG00015024371	1503	28.1399	31.3987	29.0619	30.7974
ENSCGRG00015024373	624	3.16837	2.0962	1.63992	1.13456
ENSCGRG00015024374	372	4504.19	4193.84	4544.75	4305.23
ENSCGRG00015024376	444	0	0	0	0
ENSCGRG00015024378	996	0	0	0	0
ENSCGRG00015024379	951	0.0814576	0.0987367	0.151843	0.176813
ENSCGRG00015024381	375	0	0	0	0
ENSCGRG00015024384	1747	11.5667	10.4386	11.6039	12.0522
ENSCGRG00015024385	912	0.172588	0.418155	0	0
ENSCGRG00015024387	1164	0	0	0.116127	0
ENSCGRG00015024389	1872	0	0	0	0
ENSCGRG00015024390	999	0	0	0.0710093	0
ENSCGRG00015024391	928	303.431	307.351	300.76	310.363
ENSCGRG00015024393	1292	45.382669	46.572032	46.2032	44.2181
ENSCGRG00015024395	540	0	0	0	0
ENSCGRG00015024396	1959	7.41045	7.98622	6.39855	7.29927
ENSCGRG00015024397	4093	109.05506	125.02424	149.54484	126.78269
ENSCGRG00015024398	258	0	0	0	0
ENSCGRG00015024399	3067	23.19807	25.804662	24.65858	23.643547
ENSCGRG00015024402	861	0	0.113217	0	0.101365
ENSCGRG00015024403	645	0	0	0	0
ENSCGRG00015024404	489	0	0	0	0
ENSCGRG00015024405	552	0	0	0	0
ENSCGRG00015024407	1081	19.80421	15.06162	17.95897	19.84844
ENSCGRG00015024408	2779	44.79345	47.59628	46.92601	47.06131
ENSCGRG00015024409	2199	0	0	0	0
ENSCGRG00015024412	1444	45.146216	46.878538	47.101916	41.84463
ENSCGRG00015024414	1476	10.27069	11.31306	10.3215	10.05416
ENSCGRG00015024415	489	0	0	0	0
ENSCGRG00015024417	1830	19.87169	22.0896	21.74533	19.98254
ENSCGRG00015024419	2220	0.0864408	0.527569	0.294765	0.346582
ENSCGRG00015024420	5613	27.4256	30.71702	27.9698	29.8777
ENSCGRG00015024421	1023	0	0	0	0
ENSCGRG00015024422	3904	23.237945	23.199992	23.543557	24.297605
ENSCGRG00015024425	237	40.132	49.7576	41.7709	52.1804
ENSCGRG00015024426	1559	67.9767	72.4426	65.9276	67.9212
ENSCGRG00015024427	4612	1.76658	1.63659	1.40035	1.6941
ENSCGRG00015024428	1218	0	0	0	0
ENSCGRG00015024429	3660	0	0	0	0
ENSCGRG00015024430	4721	16.7637183	17.3260334	16.2958539	17.3512405
ENSCGRG00015024432	639	0	0	0	0
ENSCGRG00015024433	3294	24.15724	24.48928	24.58413	23.75843
ENSCGRG00015024434	3214	6.245895688	6.96574	7.1538771	6.5320162137
ENSCGRG00015024435	2037	0	0	0	0
ENSCGRG00015024437	1953	0	0	0.0310203	0
ENSCGRG00015024441	786	14.1936	12.6345	15.2328	14.8929
ENSCGRG00015024443	2133	0	0	0	0
ENSCGRG00015024444	432	0	0	0	0
ENSCGRG00015024445	4419	6.96271	7.43373	6.76687	7.35024
ENSCGRG00015024446	2800	23.2442	24.0499	23.1207	26.1473
ENSCGRG00015024447	297	0	0	0	0
ENSCGRG00015024448	1142	0	0.0839189	0	0
ENSCGRG00015024450	1607	250.821471	260.961941	253.67679	258.907235
ENSCGRG00015024452	1530	0	0	0	0
ENSCGRG00015024453	1485	0.874986	1.00952	1.11439	0.954449
ENSCGRG00015024455	480	0	0	0	0
ENSCGRG00015024456	3281	18.949	20.4405	20.0841	21.0578
ENSCGRG00015024457	1194	0.424179	0.661163	0.338146	0.460759
ENSCGRG00015024459	922	0.254997	0.308957	0.0792363	0.276614
ENSCGRG00015024460	2093	147.1874	142.1121	146.8128	151.8526
ENSCGRG00015024461	1625	14.731401	17.749684	16.2113	15.131578
ENSCGRG00015024462	4011	44.8103	45.31777	45.9369	44.2303
ENSCGRG00015024463	375	0	0	0	0
ENSCGRG00015024465	1329	0	0	0	0
ENSCGRG00015024469	408	4.50581	4.02087	2.08185	2.70998
ENSCGRG00015024470	849	0	0	0	0
ENSCGRG00015024471	609	0.158493	0	0	0
ENSCGRG00015024473	1272	0.111422	0.0677604	0.103747	0.060687
ENSCGRG00015024474	339	204.783	197.431	195.842	192.849
ENSCGRG00015024475	4032	61.910967	66.08942	60.711146	61.221448
ENSCGRG00015024477	4989	0	0	0	0
ENSCGRG00015024478	3432	0	0	0	0
ENSCGRG00015024479	2007	0	0	0	0
ENSCGRG00015024480	453	0	0	0	0
ENSCGRG00015024481	2056	144.80007	144.91138	144.0716678	154.3077151
ENSCGRG00015024482	636	0	0	0	0
ENSCGRG00015024483	2433	13.67152	13.82248	14.47955	12.99539
ENSCGRG00015024484	3542	3.47842	3.28411	3.45738	3.31954
ENSCGRG00015024485	8488	9.027873	9.23329	9.401201	9.25972100071876
ENSCGRG00015024486	354	0.408476	0.485773	0	0
ENSCGRG00015024487	2568	0	0	0	0.107123
ENSCGRG00015024488	992	67.33884	68.31245	69.97222	70.97441
ENSCGRG00015024489	1254	156.76945	191.66326	191.26766	185.40078
ENSCGRG00015024490	1441	0	0	0	0
ENSCGRG00015024492	1068	0	0	0	0
ENSCGRG00015024493	2290	38.1436	37.0219	39.3791	38.886
ENSCGRG00015024494	636	0	0	0	0
ENSCGRG00015024495	1938	0	0	0	0
ENSCGRG00015024496	2426	0.650159	0.840946	0.581765	0.552468
ENSCGRG00015024497	504	0.217533	0	0	0
ENSCGRG00015024498	2490	27.5596	30.006	30.6436	28.2667
ENSCGRG00015024500	2115	62.5267	61.075	63.2225	64.2966
ENSCGRG00015024501	1077	0	0	0	0
ENSCGRG00015024502	438	0	0	0	0
ENSCGRG00015024503	1542	0	0	0.0409572	0
ENSCGRG00015024504	2061	0	0	0	0
ENSCGRG00015024505	5363	57.505	62.047043	59.122883	59.246174
ENSCGRG00015024506	147	0	0	2.48611	0
ENSCGRG00015024508	546	0	0	0	0
ENSCGRG00015024509	657	85.4695	79.3518	87.4754	78.1595
ENSCGRG00015024510	1971	5.30171	5.94752	5.588412	5.46482
ENSCGRG00015024511	1186	0	0	0	0
ENSCGRG00015024512	1844	1.799344	2.02889	1.4316	2.044526
ENSCGRG00015024514	1592	0	0.0909661	0.0698763	0
ENSCGRG00015024515	378	3.26109	1.29345	1.68786	1.1683
ENSCGRG00015024517	3217	0	0.0515609	0.0196151	0
ENSCGRG00015024518	897	380.007	379.595777	400.997011	386.775083
ENSCGRG00015024519	1224	250.798	249.475	243.352	235.207
ENSCGRG00015024520	1135	16.5504	20.9674	20.2151	18.3568
ENSCGRG00015024521	1782	0.148345	0.0904389	0.103509	0.0405059
ENSCGRG00015024522	264	85.0782	76.8222	79.8718	76.0496
ENSCGRG00015024525	1740	45.39774	51.06705	45.90304	48.44464
ENSCGRG00015024526	663	0.141771	0	0	0.152775
ENSCGRG00015024527	1101	0	0	0	0
ENSCGRG00015024531	1585	120.5635	125.63949	122.66292	133.961588
ENSCGRG00015024532	1488	18.6515	18.6309	17.3592	20.2455
ENSCGRG00015024533	3961	4.13878	4.59424	4.74106	4.93605
